frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
10347.91,-9.54,-8.20,-5.09,-4.04,4.05,3.08,-5.49,-1.05,-1.34
10451.39,-9.42,-7.91,-5.20,-3.97,3.98,2.77,-5.44,-1.22,-1.51
10555.91,-9.23,-7.55,-5.31,-3.90,3.91,2.45,-5.32,-1.40,-1.68
10661.46,-9.06,-7.20,-5.42,-3.82,3.83,2.13,-5.23,-1.59,-1.86
10768.08,-8.84,-6.78,-5.52,-3.75,3.75,1.84,-5.09,-1.78,-2.06
10875.76,-8.63,-6.38,-5.63,-3.66,3.66,1.56,-4.96,-1.96,-2.25
10984.52,-8.46,-6.01,-5.73,-3.58,3.58,1.32,-4.88,-2.15,-2.45
11094.36,-8.24,-5.59,-5.83,-3.49,3.49,1.09,-4.75,-2.34,-2.65
11205.31,-8.04,-5.20,-5.94,-3.40,3.40,0.89,-4.64,-2.54,-2.84
11317.36,-7.87,-4.81,-6.04,-3.30,3.30,0.70,-4.56,-2.73,-3.06
11430.53,-7.67,-4.39,-6.14,-3.20,3.20,0.54,-4.46,-2.93,-3.28
11544.84,-7.46,-3.97,-6.23,-3.10,3.10,0.39,-4.36,-3.13,-3.49
11660.29,-7.27,-3.56,-6.33,-3.00,3.00,0.26,-4.27,-3.33,-3.71
11776.89,-7.05,-3.12,-6.43,-2.89,2.89,0.14,-4.16,-3.54,-3.93
11894.66,-6.81,-2.69,-6.52,-2.77,2.77,0.03,-4.03,-3.75,-4.12
12013.60,-6.59,-2.27,-6.61,-2.66,2.66,-0.07,-3.93,-3.96,-4.32
12133.74,-6.33,-1.82,-6.71,-2.54,2.54,-0.15,-3.79,-4.17,-4.51
12255.08,-6.13,-1.43,-6.80,-2.41,2.41,-0.24,-3.72,-4.38,-4.70
12377.63,-5.90,-1.01,-6.89,-2.29,2.29,-0.31,-3.61,-4.60,-4.89
12501.41,-5.71,-0.63,-6.98,-2.15,2.15,-0.38,-3.55,-4.82,-5.08
12626.42,-5.57,-0.30,-7.06,-2.02,2.02,-0.45,-3.55,-5.04,-5.27
12752.68,-5.45,0.01,-7.15,-1.88,1.88,-0.51,-3.57,-5.27,-5.46
12880.21,-5.37,0.28,-7.23,-1.74,1.74,-0.56,-3.63,-5.49,-5.65
13009.01,-5.34,0.50,-7.32,-1.60,1.60,-0.62,-3.74,-5.72,-5.84
13139.10,-5.35,0.68,-7.40,-1.45,1.45,-0.66,-3.90,-5.95,-6.03
13270.49,-5.40,0.81,-7.48,-1.29,1.29,-0.71,-4.10,-6.19,-6.21
13403.20,-5.48,0.88,-7.56,-1.14,1.14,-0.75,-4.34,-6.42,-6.36
13537.23,-5.58,0.94,-7.64,-0.98,0.98,-0.80,-4.60,-6.66,-6.52
13672.60,-5.74,0.94,-7.72,-0.82,0.82,-0.84,-4.92,-6.90,-6.68
13809.33,-5.93,0.91,-7.80,-0.65,0.65,-0.87,-5.28,-7.15,-6.84
13947.42,-6.19,0.81,-7.87,-0.48,0.48,-0.91,-5.71,-7.39,-7.00
14086.90,-6.49,0.66,-7.95,-0.31,0.31,-0.95,-6.18,-7.64,-7.15
14227.77,-6.90,0.38,-8.02,-0.13,0.13,-0.98,-6.77,-7.89,-7.28
14370.04,-7.37,0.05,-8.09,0.05,-0.05,-1.01,-7.42,-8.14,-7.42
14513.74,-7.92,-0.36,-8.17,0.23,-0.23,-1.04,-8.15,-8.40,-7.56
14658.88,-8.48,-0.79,-8.24,0.42,-0.42,-1.07,-8.90,-8.66,-7.69
14805.47,-9.04,-1.21,-8.30,0.61,-0.61,-1.10,-9.65,-8.92,-7.83
14953.52,-9.51,-1.54,-8.37,0.81,-0.81,-1.13,-10.31,-9.18,-7.97
15103.06,-9.89,-1.75,-8.44,1.00,-1.00,-1.16,-10.89,-9.44,-8.14
15254.09,-10.09,-1.77,-8.50,1.20,-1.20,-1.18,-11.29,-9.71,-8.32
15406.63,-10.03,-1.53,-8.57,1.41,-1.41,-1.21,-11.44,-9.98,-8.50
15560.70,-9.75,-1.06,-8.63,1.62,-1.62,-1.24,-11.37,-10.25,-8.69
15716.30,-9.33,-0.46,-8.69,1.83,-1.83,-1.26,-11.16,-10.52,-8.87
15873.47,-8.78,0.27,-8.75,2.05,-2.05,-1.29,-10.82,-10.80,-9.05
16032.20,-8.21,1.05,-8.81,2.26,-2.26,-1.31,-10.47,-11.08,-9.26
16192.52,-7.62,1.93,-8.87,2.49,-2.49,-1.34,-10.11,-11.36,-9.55
16354.45,-7.09,2.75,-8.93,2.71,-2.71,-1.36,-9.80,-11.64,-9.84
16517.99,-6.70,3.43,-8.99,2.94,-2.94,-1.38,-9.64,-11.93,-10.13
16683.17,-6.41,4.01,-9.04,3.18,-3.18,-1.41,-9.58,-12.22,-10.42
16850.01,-6.24,4.47,-9.10,3.41,-3.41,-1.43,-9.65,-12.51,-10.71
17018.51,-6.31,4.71,-9.15,3.65,-3.65,-1.45,-9.96,-12.80,-11.02
17188.69,-6.54,4.96,-9.20,3.90,-3.90,-1.47,-10.44,-13.10,-11.50
17360.58,-6.87,5.10,-9.25,4.15,-4.15,-1.49,-11.01,-13.39,-11.97
17534.18,-7.28,5.17,-9.30,4.40,-4.40,-1.51,-11.67,-13.69,-12.45
17709.53,-7.72,5.20,-9.35,4.65,-4.65,-1.53,-12.37,-14.00,-12.92
17886.62,-8.23,5.17,-9.39,4.91,-4.91,-1.56,-13.14,-14.30,-13.40
18065.49,-8.73,5.24,-9.44,5.17,-5.17,-1.57,-13.90,-14.61,-13.97
18246.14,-9.21,5.50,-9.48,5.43,-5.43,-1.59,-14.64,-14.92,-14.71
18428.60,-9.67,5.78,-9.53,5.70,-5.70,-1.61,-15.37,-15.23,-15.45
18612.89,-10.12,6.08,-9.57,5.98,-5.98,-1.63,-16.09,-15.55,-16.20
18799.02,-10.52,6.42,-9.61,6.25,-6.25,-1.65,-16.77,-15.86,-16.94
18987.01,-10.92,6.76,-9.65,6.53,-6.53,-1.67,-17.45,-16.18,-17.68
19176.88,-11.28,7.44,-9.69,6.81,-6.81,-1.68,-18.09,-16.50,-18.72
19368.65,-11.57,8.22,-9.73,7.10,-7.10,-1.70,-18.67,-16.83,-19.79
19562.33,-11.87,8.98,-9.76,7.39,-7.39,-1.71,-19.26,-17.15,-20.85
19757.96,-12.09,9.83,-9.80,7.68,-7.68,-1.73,-19.77,-17.48,-21.92
19955.54,-12.18,10.80,-9.83,7.98,-7.98,-1.74,-20.16,-17.81,-22.98
