frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
9748.20,3.11,3.80,2.02,2.63,-2.62,-2.60,0.49,-0.60,-0.69
9845.68,2.29,3.16,1.83,2.55,-2.54,-2.48,-0.25,-0.72,-0.87
9944.14,1.40,2.44,1.63,2.45,-2.46,-2.28,-1.07,-0.83,-1.04
10043.58,0.52,1.73,1.43,2.35,-2.38,-2.07,-1.87,-0.96,-1.21
10144.02,-0.40,0.98,1.20,2.29,-2.31,-1.76,-2.71,-1.11,-1.38
10245.46,-1.36,0.19,0.96,2.22,-2.23,-1.45,-3.59,-1.27,-1.55
10347.91,-2.39,-0.67,0.72,2.15,-2.15,-1.10,-4.54,-1.43,-1.72
10451.39,-3.48,-1.59,0.47,2.08,-2.07,-0.75,-5.55,-1.61,-1.89
10555.91,-4.66,-2.60,0.21,2.00,-2.00,-0.41,-6.66,-1.79,-2.06
10661.46,-5.83,-3.59,-0.05,1.92,-1.92,-0.07,-7.75,-1.97,-2.24
10768.08,-6.95,-4.51,-0.32,1.84,-1.84,0.23,-8.79,-2.16,-2.44
10875.76,-7.93,-5.30,-0.60,1.75,-1.75,0.53,-9.68,-2.35,-2.63
10984.52,-8.75,-5.92,-0.88,1.65,-1.65,0.78,-10.40,-2.53,-2.83
11094.36,-9.29,-6.26,-1.17,1.55,-1.55,1.03,-10.84,-2.73,-3.03
11205.31,-9.64,-6.42,-1.47,1.45,-1.45,1.24,-11.09,-2.92,-3.22
11317.36,-9.51,-6.07,-1.77,1.34,-1.34,1.45,-10.85,-3.11,-3.44
11430.53,-9.10,-5.44,-2.08,1.23,-1.23,1.62,-10.33,-3.31,-3.66
11544.84,-8.57,-4.70,-2.40,1.12,-1.12,1.79,-9.69,-3.51,-3.87
11660.29,-7.93,-3.84,-2.72,1.00,-1.00,1.94,-8.93,-3.72,-4.09
11776.89,-7.35,-3.04,-3.05,0.87,-0.87,2.09,-8.23,-3.92,-4.31
11894.66,-6.87,-2.37,-3.38,0.75,-0.75,2.22,-7.62,-4.13,-4.50
12013.60,-6.55,-1.85,-3.72,0.62,-0.62,2.34,-7.17,-4.34,-4.70
12133.74,-6.41,-1.52,-4.07,0.48,-0.48,2.45,-6.89,-4.55,-4.89
12255.08,-6.40,-1.32,-4.43,0.34,-0.34,2.56,-6.74,-4.77,-5.08
12377.63,-6.33,-1.06,-4.79,0.20,-0.20,2.65,-6.53,-4.98,-5.27
12501.41,-6.00,-0.54,-5.16,0.05,-0.05,2.75,-6.05,-5.20,-5.46
12626.42,-5.48,0.17,-5.53,-0.10,0.10,2.83,-5.38,-5.43,-5.65
12752.68,-4.78,1.06,-5.91,-0.26,0.26,2.92,-4.52,-5.65,-5.84
12880.21,-4.05,1.98,-6.30,-0.42,0.42,2.99,-3.63,-5.88,-6.03
13009.01,-3.50,2.72,-6.69,-0.59,0.59,3.06,-2.91,-6.11,-6.22
13139.10,-3.23,3.18,-7.09,-0.76,0.76,3.13,-2.47,-6.34,-6.41
13270.49,-3.77,2.82,-7.50,-0.93,0.93,3.20,-2.84,-6.57,-6.59
13403.20,-4.56,2.18,-7.91,-1.11,1.11,3.26,-3.45,-6.81,-6.74
13537.23,-5.58,1.32,-8.33,-1.29,1.29,3.32,-4.29,-7.04,-6.90
13672.60,-6.59,0.47,-8.76,-1.47,1.47,3.37,-5.12,-7.29,-7.06
13809.33,-7.40,-0.18,-9.19,-1.66,1.66,3.42,-5.74,-7.53,-7.22
13947.42,-7.92,-0.54,-9.63,-1.86,1.86,3.47,-6.06,-7.77,-7.38
14086.90,-8.25,-0.72,-10.08,-2.06,2.06,3.52,-6.20,-8.02,-7.53
14227.77,-8.55,-0.89,-10.53,-2.26,2.26,3.56,-6.29,-8.27,-7.66
14370.04,-9.05,-1.25,-10.99,-2.46,2.46,3.60,-6.59,-8.53,-7.80
14513.74,-9.82,-1.88,-11.45,-2.67,2.67,3.64,-7.15,-8.78,-7.94
14658.88,-10.79,-2.72,-11.93,-2.89,2.89,3.68,-7.90,-9.04,-8.07
14805.47,-11.88,-3.67,-12.41,-3.11,3.11,3.71,-8.77,-9.30,-8.21
14953.52,-13.10,-4.75,-12.89,-3.33,3.33,3.74,-9.77,-9.56,-8.35
15103.06,-14.12,-5.60,-13.38,-3.56,3.56,3.77,-10.56,-9.82,-8.52
15254.09,-14.99,-6.29,-13.88,-3.79,3.79,3.80,-11.20,-10.09,-8.70
15406.63,-15.55,-6.67,-14.39,-4.02,4.02,3.83,-11.53,-10.36,-8.88
15560.70,-15.72,-6.65,-14.90,-4.26,4.27,3.85,-11.46,-10.63,-9.07
15716.30,-15.35,-6.10,-15.41,-4.51,4.51,3.87,-10.84,-10.90,-9.25
15873.47,-14.92,-5.49,-15.94,-4.76,4.76,3.90,-10.16,-11.18,-9.43
16032.20,-14.45,-4.81,-16.47,-5.01,5.01,3.92,-9.44,-11.46,-9.64
16192.52,-14.14,-4.21,-17.01,-5.26,5.26,3.93,-8.88,-11.74,-9.93
16354.45,-14.10,-3.88,-17.55,-5.52,5.52,3.95,-8.58,-12.03,-10.22
16517.99,-14.53,-4.02,-18.10,-5.79,5.78,3.97,-8.75,-12.32,-10.51
16683.17,-15.30,-4.50,-18.66,-6.06,6.04,3.98,-9.26,-12.62,-10.80
16850.01,-16.37,-5.28,-19.22,-6.33,6.30,4.00,-10.07,-12.92,-11.09
17018.51,-17.76,-6.36,-19.79,-6.61,6.55,4.01,-11.21,-13.24,-11.40
17188.69,-19.35,-7.47,-20.37,-6.89,6.81,4.02,-12.54,-13.55,-11.88
17360.58,-20.92,-8.57,-20.95,-7.17,7.07,4.03,-13.85,-13.88,-12.35
17534.18,-22.28,-9.45,-21.54,-7.46,7.33,4.04,-14.95,-14.21,-12.83
17709.53,-23.12,-9.82,-22.14,-7.76,7.59,4.05,-15.53,-14.55,-13.30
17886.62,-23.78,-10.00,-22.74,-8.05,7.85,4.06,-15.93,-14.89,-13.78
18065.49,-24.35,-10.00,-23.35,-8.36,8.11,4.07,-16.24,-15.24,-14.35
18246.14,-24.92,-9.83,-23.96,-8.66,8.36,4.07,-16.56,-15.60,-15.09
18428.60,-25.48,-9.65,-24.58,-8.97,8.62,4.08,-16.86,-15.96,-15.83
18612.89,-26.05,-9.47,-25.21,-9.29,8.88,4.09,-17.17,-16.33,-16.58
18799.02,-26.62,-9.30,-25.85,-9.60,9.14,4.09,-17.48,-16.71,-17.32
18987.01,-27.19,-9.13,-26.49,-9.93,9.40,4.10,-17.79,-17.09,-18.06
19176.88,-27.75,-8.65,-27.14,-10.25,9.66,4.10,-18.09,-17.48,-19.10
19368.65,-28.32,-8.15,-27.79,-10.58,9.91,4.10,-18.41,-17.88,-20.17
19562.33,-28.89,-7.66,-28.45,-10.92,10.17,4.11,-18.72,-18.28,-21.23
19757.96,-29.45,-7.15,-29.12,-11.26,10.43,4.11,-19.02,-18.69,-22.30
19955.54,-30.02,-6.66,-29.80,-11.60,10.69,4.11,-19.33,-19.11,-23.36
